Repository,PR Number,Status,Files Changed,Additions,Deletions,Analysis Time (hours),Description Length,Participants,Comments
public-apis/public-apis,530,MERGED,2,37,26,1.1355555555555557,194,2,2
public-apis/public-apis,553,MERGED,1,2,1,30.57638888888889,0,2,1
public-apis/public-apis,635,CLOSED,1,14,7,1134.6733333333334,638,2,4
public-apis/public-apis,641,CLOSED,1,1,1,932.8655555555556,59,3,4
public-apis/public-apis,642,MERGED,1,2,1,289.65944444444443,772,2,1
public-apis/public-apis,659,CLOSED,1,1,0,670.5288888888889,847,2,4
public-apis/public-apis,689,CLOSED,1,3,0,602.8569444444445,847,2,1
public-apis/public-apis,693,MERGED,1,1,0,1.8416666666666666,847,3,1
public-apis/public-apis,702,MERGED,1,1,1,634.3513888888889,201,3,3
public-apis/public-apis,713,CLOSED,1,1,0,143.37694444444443,863,2,1
public-apis/public-apis,732,MERGED,1,1,0,386.4058333333333,0,2,1
public-apis/public-apis,733,MERGED,1,1,0,308.41194444444443,881,2,1
public-apis/public-apis,735,MERGED,1,1,0,712.4844444444444,847,2,1
public-apis/public-apis,741,CLOSED,1,18,15,674.7380555555555,132,2,2
public-apis/public-apis,744,MERGED,1,1,0,49.4675,710,2,3
public-apis/public-apis,819,MERGED,1,3,0,433.0338888888889,847,2,1
public-apis/public-apis,847,MERGED,1,1,0,544.5372222222222,1570,2,1
public-apis/public-apis,855,MERGED,1,1,0,296.40222222222224,847,2,1
public-apis/public-apis,859,CLOSED,1,1,0,3717.041111111111,847,2,1
public-apis/public-apis,861,MERGED,1,1,0,337.0236111111111,847,2,1
public-apis/public-apis,875,MERGED,1,48,1,5739.036666666667,957,2,1
public-apis/public-apis,911,MERGED,1,1,1,4917.361944444445,925,3,4
public-apis/public-apis,939,MERGED,1,1,0,4416.544722222222,847,3,4
public-apis/public-apis,965,MERGED,1,1,1,12061.439722222221,903,2,0
public-apis/public-apis,970,CLOSED,1,1,0,16595.009444444444,920,2,1
public-apis/public-apis,971,MERGED,1,1,0,15743.333611111111,699,3,0
public-apis/public-apis,979,CLOSED,1,1,0,16321.400833333333,847,2,2
public-apis/public-apis,980,MERGED,1,1,0,15578.691944444445,847,4,5
public-apis/public-apis,981,MERGED,1,1,0,1434.9416666666666,863,3,1
public-apis/public-apis,993,MERGED,1,0,1,1.3558333333333332,906,2,1
public-apis/public-apis,1004,MERGED,1,1,0,6285.514444444444,714,2,2
public-apis/public-apis,1005,CLOSED,1,4,0,13799.02611111111,940,3,0
public-apis/public-apis,1007,CLOSED,1,1,0,13709.964166666667,847,3,1
public-apis/public-apis,1008,MERGED,1,1,1,837.1683333333333,847,4,3
public-apis/public-apis,1010,CLOSED,1,1,0,14189.475277777778,847,4,2
public-apis/public-apis,1011,MERGED,1,1,0,13503.773611111112,847,4,6
public-apis/public-apis,1012,MERGED,1,1,0,13348.970833333333,847,3,1
public-apis/public-apis,1013,MERGED,1,1,0,13303.85638888889,855,2,1
public-apis/public-apis,1017,CLOSED,1,1,0,13246.112777777778,847,2,0
public-apis/public-apis,1021,MERGED,1,1,0,235.0886111111111,166,3,2
public-apis/public-apis,1023,MERGED,1,1,0,157.92638888888888,847,2,1
public-apis/public-apis,1024,MERGED,1,1,0,229.6786111111111,847,2,1
public-apis/public-apis,1026,MERGED,1,1,0,53.27194444444444,805,2,4
public-apis/public-apis,1027,MERGED,1,1,0,135.92527777777778,847,2,1
public-apis/public-apis,1034,CLOSED,1,1,0,16708.18138888889,847,5,7
public-apis/public-apis,1045,CLOSED,1,1,2,12933.791944444445,847,3,1
public-apis/public-apis,1046,CLOSED,1,5,3,11.091944444444444,847,3,1
public-apis/public-apis,1049,MERGED,1,1,0,2.986388888888889,26,2,1
public-apis/public-apis,1073,MERGED,1,1,0,22.596944444444443,847,2,2
public-apis/public-apis,1076,MERGED,1,1,0,29.555833333333332,765,2,1
public-apis/public-apis,1078,MERGED,1,2,1,1.4980555555555555,847,2,1
public-apis/public-apis,1080,MERGED,1,1,0,5.353611111111111,847,2,1
public-apis/public-apis,1082,MERGED,1,1,0,15.942777777777778,847,2,1
public-apis/public-apis,1083,MERGED,1,1,0,29.81138888888889,847,2,1
public-apis/public-apis,1085,CLOSED,1,2,0,13537.676666666666,847,4,1
public-apis/public-apis,1095,CLOSED,1,6,0,12487.92861111111,847,3,2
public-apis/public-apis,1096,MERGED,1,1,0,194.81527777777777,847,1,1
public-apis/public-apis,1098,MERGED,1,2,0,492.0183333333333,847,2,3
public-apis/public-apis,1102,MERGED,1,1,0,119.78055555555555,847,2,1
public-apis/public-apis,1104,MERGED,1,1,0,12368.328333333333,847,3,3
public-apis/public-apis,1110,CLOSED,1,1,3,12788.740833333333,847,5,4
public-apis/public-apis,1115,CLOSED,1,11,0,12755.935555555556,847,2,2
public-apis/public-apis,1116,CLOSED,1,1,0,12004.61638888889,1094,2,1
public-apis/public-apis,1119,MERGED,1,1,0,11858.216388888888,907,3,1
public-apis/public-apis,1121,MERGED,1,1,0,11664.167777777779,847,2,1
public-apis/public-apis,1124,MERGED,1,1,0,11425.03,847,3,1
public-apis/public-apis,1125,CLOSED,1,1,0,11947.948055555555,855,4,2
public-apis/public-apis,1130,CLOSED,1,21,0,11274.700277777778,3096,5,5
public-apis/public-apis,1133,MERGED,1,1,0,11617.459722222222,847,4,2
public-apis/public-apis,1135,MERGED,1,1,0,11599.07888888889,847,4,2
public-apis/public-apis,1136,CLOSED,1,1,0,11027.174444444445,847,3,1
public-apis/public-apis,1140,MERGED,1,1,0,10916.164444444445,904,2,2
public-apis/public-apis,1142,CLOSED,1,2,1,28.115277777777777,847,2,0
public-apis/public-apis,1143,CLOSED,1,1,0,11513.401666666667,847,2,2
jwasham/coding-interview-university,3,MERGED,1,1,1,6.537222222222222,0,3,0
jwasham/coding-interview-university,6,CLOSED,1,21,0,5.530277777777778,0,3,1
jwasham/coding-interview-university,9,MERGED,1,87,102,2.0108333333333333,116,3,5
jwasham/coding-interview-university,23,MERGED,2,10,1,1.9294444444444445,39,3,1
jwasham/coding-interview-university,38,MERGED,1,3,0,10.1425,153,2,2
jwasham/coding-interview-university,78,MERGED,2,1923,2020,3813.804166666667,683,8,11
jwasham/coding-interview-university,83,MERGED,2,1678,1,86.17444444444445,52,3,4
jwasham/coding-interview-university,88,MERGED,1,2001,0,34474.08472222222,0,12,9
jwasham/coding-interview-university,94,MERGED,1,15,15,18.989444444444445,18,4,0
jwasham/coding-interview-university,103,CLOSED,1,37,38,40105.211388888885,75,6,9
jwasham/coding-interview-university,123,CLOSED,1,3,239,37.280277777777776,0,3,1
jwasham/coding-interview-university,159,MERGED,1,1940,0,190.96555555555557,80,3,5
jwasham/coding-interview-university,165,CLOSED,1,24,24,3958.9591666666665,29,4,0
jwasham/coding-interview-university,168,MERGED,1,21,22,14.334166666666667,112,3,2
jwasham/coding-interview-university,173,MERGED,1,20,17,3.667222222222222,71,4,4
jwasham/coding-interview-university,185,MERGED,1,45,0,37686.265555555554,28,4,1
jwasham/coding-interview-university,199,CLOSED,1,39,9,61474.47972222222,110,6,12
jwasham/coding-interview-university,212,MERGED,1,1,1,89.63805555555555,82,3,1
jwasham/coding-interview-university,213,MERGED,1,1,1,27.24361111111111,95,3,1
jwasham/coding-interview-university,266,CLOSED,1,86,77,57099.00111111111,15,5,2
jwasham/coding-interview-university,288,MERGED,1,103,102,42.617777777777775,192,3,1
jwasham/coding-interview-university,311,MERGED,1,31,31,23034.945277777777,164,3,2
jwasham/coding-interview-university,315,MERGED,1,3,2,328.79055555555556,0,2,1
jwasham/coding-interview-university,373,CLOSED,1,2,2,11410.350277777778,40,2,0
jwasham/coding-interview-university,379,MERGED,0,0,0,18990.592777777776,0,3,2
jwasham/coding-interview-university,406,MERGED,1,3,3,88.49583333333334,95,2,2
jwasham/coding-interview-university,422,MERGED,13,13,13,18.539722222222224,104,4,1
jwasham/coding-interview-university,434,MERGED,1,2094,0,1515.2944444444445,41,3,5
jwasham/coding-interview-university,440,MERGED,1,0,6,69.82805555555555,19,2,2
jwasham/coding-interview-university,459,CLOSED,1,259,255,39955.851111111115,0,7,6
jwasham/coding-interview-university,467,MERGED,1,0,0,971.59,118,3,1
jwasham/coding-interview-university,507,MERGED,2,1201,1208,3.615,328,2,2
jwasham/coding-interview-university,521,MERGED,1,1978,0,8417.981944444444,27,4,3
jwasham/coding-interview-university,522,MERGED,1,1,1,3568.117222222222,0,3,0
jwasham/coding-interview-university,537,CLOSED,1,3,0,2979.0808333333334,109,5,1
jwasham/coding-interview-university,628,MERGED,1,1,1,152.08027777777778,24,5,2
jwasham/coding-interview-university,637,CLOSED,1,1,1,34.91777777777778,0,4,3
jwasham/coding-interview-university,638,MERGED,1,3,0,58.37111111111111,53,4,2
jwasham/coding-interview-university,640,MERGED,1,114,114,31.656944444444445,85,3,4
jwasham/coding-interview-university,643,CLOSED,1,1,0,14.373333333333333,165,3,1
jwasham/coding-interview-university,662,MERGED,16,0,15,39.5525,312,3,1
jwasham/coding-interview-university,674,MERGED,1,5,0,232.30833333333334,78,3,2
jwasham/coding-interview-university,676,MERGED,1,1992,0,49.235,24,3,1
jwasham/coding-interview-university,709,CLOSED,1,1,1,1.7219444444444445,0,3,1
jwasham/coding-interview-university,739,CLOSED,1,7,7,4.4447222222222225,0,4,1
jwasham/coding-interview-university,774,MERGED,1,2,1,92.32972222222222,73,2,1
jwasham/coding-interview-university,783,CLOSED,1,8,0,81.29555555555555,171,2,1
jwasham/coding-interview-university,862,CLOSED,1,3,1,14.022222222222222,63,3,2
jwasham/coding-interview-university,879,CLOSED,1,4,0,15.938333333333333,133,2,1
jwasham/coding-interview-university,894,CLOSED,1,1,1,5.601944444444444,10,2,2
jwasham/coding-interview-university,900,MERGED,1,5,0,108.5,173,2,3
jwasham/coding-interview-university,963,MERGED,1,2,0,18.01861111111111,0,3,1
jwasham/coding-interview-university,1010,CLOSED,1,27,23,6070.700833333333,147,2,1
jwasham/coding-interview-university,1022,MERGED,2,79,86,39.25833333333333,207,2,3
jwasham/coding-interview-university,1036,MERGED,1,1988,0,381.57138888888886,80,3,6
jwasham/coding-interview-university,1054,CLOSED,1,4,4,12.734722222222222,0,3,1
jwasham/coding-interview-university,1100,MERGED,1,2,2,47.007222222222225,0,2,3
jwasham/coding-interview-university,1106,MERGED,1,316,352,54.13166666666667,154,2,3
jwasham/coding-interview-university,1129,MERGED,1,26,26,132.13416666666666,72,2,1
jwasham/coding-interview-university,1154,MERGED,2,1,1,102.42861111111111,54,3,7
jwasham/coding-interview-university,1157,MERGED,1,1,1,27.589444444444446,191,2,2
jwasham/coding-interview-university,1163,MERGED,1,39,39,1272.9166666666667,77,3,2
jwasham/coding-interview-university,1167,MERGED,2,1408,0,191.08833333333334,37,2,12
jwasham/coding-interview-university,1194,CLOSED,1,3,1,295.58694444444444,0,2,0
jwasham/coding-interview-university,1198,MERGED,1,20,22,14.116944444444444,0,2,1
jwasham/coding-interview-university,1199,MERGED,1,5,5,13.155,0,2,1
jwasham/coding-interview-university,1213,MERGED,1,1776,1550,19.583333333333332,297,2,3
jwasham/coding-interview-university,1220,MERGED,25,47,25,113.10583333333334,0,3,3
jwasham/coding-interview-university,1228,CLOSED,1,7,4,4.425277777777778,0,3,2
jwasham/coding-interview-university,1267,MERGED,0,0,0,531.3947222222222,53,2,3
jwasham/coding-interview-university,1288,MERGED,1,1,0,15.274722222222222,135,2,2
jwasham/coding-interview-university,1292,MERGED,1,2,1,35.43138888888889,67,2,1
jwasham/coding-interview-university,1330,CLOSED,1,10,10,7.8308333333333335,0,3,1
jwasham/coding-interview-university,1352,MERGED,1,1,0,7.785,249,3,1
jwasham/coding-interview-university,1357,MERGED,27,27,27,32.02972222222222,77,3,0
jwasham/coding-interview-university,1368,CLOSED,1,1247,1128,11.002777777777778,163,3,1
jwasham/coding-interview-university,1372,MERGED,1,0,1,20.435277777777777,0,3,1
jwasham/coding-interview-university,1543,CLOSED,1,0,3,4.170277777777778,12,2,2
codecrafters-io/build-your-own-x,10,MERGED,1,1,0,21.7775,193,2,1
codecrafters-io/build-your-own-x,16,CLOSED,1,1,0,26.539444444444445,0,2,1
codecrafters-io/build-your-own-x,35,MERGED,1,1,0,16.123055555555556,0,2,1
codecrafters-io/build-your-own-x,59,MERGED,1,1,0,22.965833333333332,74,2,1
codecrafters-io/build-your-own-x,63,MERGED,1,2,1,1.4133333333333333,19,2,1
codecrafters-io/build-your-own-x,137,MERGED,1,9,1,3.5294444444444446,108,3,1
codecrafters-io/build-your-own-x,211,CLOSED,1,2,0,121.39361111111111,367,3,1
codecrafters-io/build-your-own-x,343,CLOSED,1,1,0,4655.910555555555,0,3,1
codecrafters-io/build-your-own-x,349,CLOSED,1,1,0,46325.88138888889,172,2,1
codecrafters-io/build-your-own-x,380,CLOSED,1,1,0,9364.3175,0,3,1
codecrafters-io/build-your-own-x,404,CLOSED,1,1,0,26724.463055555556,0,2,0
codecrafters-io/build-your-own-x,425,CLOSED,1,1,0,30451.13111111111,0,2,1
codecrafters-io/build-your-own-x,512,CLOSED,1,2,2,31100.29,0,2,0
codecrafters-io/build-your-own-x,514,CLOSED,1,1,0,25866.72888888889,173,2,0
codecrafters-io/build-your-own-x,534,CLOSED,1,3,3,581.4930555555555,151,3,0
codecrafters-io/build-your-own-x,536,CLOSED,1,1,0,10194.914722222222,11,2,0
codecrafters-io/build-your-own-x,542,MERGED,1,1,0,20204.136666666665,758,3,0
codecrafters-io/build-your-own-x,551,MERGED,1,1,0,19325.106944444444,192,3,0
codecrafters-io/build-your-own-x,634,CLOSED,1,1,0,1777.5122222222221,60,2,0
codecrafters-io/build-your-own-x,674,MERGED,1,0,1,592.4505555555555,0,3,0
codecrafters-io/build-your-own-x,678,CLOSED,1,1,0,5825.623611111111,68,3,1
codecrafters-io/build-your-own-x,696,MERGED,1,1,1,68.11916666666667,336,3,1
codecrafters-io/build-your-own-x,748,CLOSED,1,1,0,9169.063333333334,83,5,1
codecrafters-io/build-your-own-x,775,MERGED,1,1,1,98.28583333333333,243,3,1
codecrafters-io/build-your-own-x,795,CLOSED,1,1,0,2048.3005555555555,82,2,0
codecrafters-io/build-your-own-x,797,CLOSED,1,1,0,15553.372222222222,70,3,1
codecrafters-io/build-your-own-x,802,CLOSED,1,1,0,4347.466388888889,137,4,0
codecrafters-io/build-your-own-x,809,MERGED,1,1,0,88.36277777777778,12,4,1
codecrafters-io/build-your-own-x,855,MERGED,1,1,0,39.486666666666665,48,2,1
codecrafters-io/build-your-own-x,870,CLOSED,1,1,1,4901,0,3,1
codecrafters-io/build-your-own-x,893,MERGED,1,1,0,15.380277777777778,114,2,0
codecrafters-io/build-your-own-x,934,MERGED,1,1,1,637.1402777777778,144,3,0
codecrafters-io/build-your-own-x,944,CLOSED,1,1,0,125.55527777777777,14,2,0
codecrafters-io/build-your-own-x,961,CLOSED,1,1,0,17.911944444444444,0,3,0
codecrafters-io/build-your-own-x,1030,CLOSED,1,2,0,54.9325,93,2,0
codecrafters-io/build-your-own-x,1060,MERGED,1,1,1,168.81305555555556,13,6,2
codecrafters-io/build-your-own-x,1084,CLOSED,1,1,0,1829.3041666666666,143,2,1
codecrafters-io/build-your-own-x,1107,CLOSED,1,1,1,41.04333333333334,0,3,5
codecrafters-io/build-your-own-x,1124,MERGED,1,0,1,57.35,163,3,1
kamranahmedse/developer-roadmap,25,CLOSED,2,2,2,87.6913888888889,141,4,2
kamranahmedse/developer-roadmap,328,MERGED,2,2,4,1134.79,351,5,5
kamranahmedse/developer-roadmap,373,CLOSED,1,3487,1,118.91666666666667,0,2,0
kamranahmedse/developer-roadmap,394,CLOSED,2,2,2,16704.15166666667,0,3,1
kamranahmedse/developer-roadmap,502,MERGED,1,1,1,18.636944444444445,47,2,0
kamranahmedse/developer-roadmap,505,CLOSED,1,1,1,10737.357222222223,37,3,1
kamranahmedse/developer-roadmap,519,MERGED,2,5460,5460,2576.9605555555554,60,3,2
kamranahmedse/developer-roadmap,526,CLOSED,2,1,1,3031.3530555555553,132,3,1
kamranahmedse/developer-roadmap,559,CLOSED,11,48,22,8432.596944444444,287,6,5
kamranahmedse/developer-roadmap,610,CLOSED,1,3,3,3672.6097222222224,85,3,1
kamranahmedse/developer-roadmap,622,CLOSED,3,4,2,2262.358333333333,246,6,3
kamranahmedse/developer-roadmap,626,CLOSED,2,1,1,1581.2666666666667,75,4,1
kamranahmedse/developer-roadmap,638,MERGED,1,2,2,19.387777777777778,159,2,0
kamranahmedse/developer-roadmap,656,CLOSED,6,10,10,543.4216666666666,812,3,1
kamranahmedse/developer-roadmap,671,MERGED,2,11959,0,7.5375,220,2,2
kamranahmedse/developer-roadmap,675,MERGED,2,11487,0,1.0672222222222223,854,2,0
kamranahmedse/developer-roadmap,678,MERGED,10,38196,0,2.2994444444444446,1054,3,3
kamranahmedse/developer-roadmap,687,MERGED,5,12405,0,3.9580555555555557,872,2,0
kamranahmedse/developer-roadmap,701,MERGED,2,11910,11813,25.577222222222222,913,3,4
kamranahmedse/developer-roadmap,703,MERGED,3,14384,1,14.312777777777777,777,2,0
kamranahmedse/developer-roadmap,704,MERGED,1,2,2,4.385555555555555,724,3,1
kamranahmedse/developer-roadmap,707,CLOSED,1,1,1,288.5877777777778,899,5,3
kamranahmedse/developer-roadmap,711,MERGED,10,39264,0,34.25527777777778,1018,2,3
kamranahmedse/developer-roadmap,716,CLOSED,133,480660,54,13739.68888888889,781,29,3
kamranahmedse/developer-roadmap,723,CLOSED,2,1947,1891,5529.597777777778,793,4,1
kamranahmedse/developer-roadmap,724,MERGED,12,40982,0,17.398333333333333,834,2,2
kamranahmedse/developer-roadmap,739,MERGED,3,12307,1,73.67111111111112,803,2,2
kamranahmedse/developer-roadmap,742,MERGED,2,3,3,59.66555555555556,976,3,2
kamranahmedse/developer-roadmap,751,MERGED,11,39465,11811,41.535,827,2,0
kamranahmedse/developer-roadmap,755,CLOSED,2,2,2,10385.008333333333,780,17,5
kamranahmedse/developer-roadmap,756,CLOSED,148,559377,35,19008.565,823,65,10
kamranahmedse/developer-roadmap,800,CLOSED,150,552294,55,15602.801388888889,1017,32,1
kamranahmedse/developer-roadmap,804,MERGED,10,39188,0,61.60861111111111,807,3,2
kamranahmedse/developer-roadmap,806,MERGED,1,0,0,1700.0808333333334,792,2,0
kamranahmedse/developer-roadmap,811,CLOSED,159,591466,55,15355.290833333333,817,33,1
kamranahmedse/developer-roadmap,813,MERGED,10,38816,2,433.1386111111111,922,3,1
kamranahmedse/developer-roadmap,831,CLOSED,1,1,0,3.9358333333333335,780,3,0
kamranahmedse/developer-roadmap,835,MERGED,1,54,6,469.705,915,7,1
kamranahmedse/developer-roadmap,863,CLOSED,1,0,0,862.5572222222222,780,3,0
kamranahmedse/developer-roadmap,906,MERGED,1,2,2,653.9705555555555,804,3,1
kamranahmedse/developer-roadmap,953,MERGED,1,2,0,2.5372222222222223,812,2,1
kamranahmedse/developer-roadmap,955,MERGED,1,3,1,2.306111111111111,812,2,0
kamranahmedse/developer-roadmap,968,MERGED,1,1,0,7.003055555555555,1059,2,0
kamranahmedse/developer-roadmap,988,MERGED,1,8,1,14.673055555555555,867,2,0
kamranahmedse/developer-roadmap,989,MERGED,1,12,1,13.321111111111112,852,2,0
kamranahmedse/developer-roadmap,995,MERGED,1,7,1,5.445555555555556,812,2,1
kamranahmedse/developer-roadmap,998,MERGED,1,7,0,4.251388888888889,934,2,0
kamranahmedse/developer-roadmap,999,MERGED,1,9,1,23.565,68,4,2
kamranahmedse/developer-roadmap,1000,MERGED,1,9,1,23.195,68,2,0
kamranahmedse/developer-roadmap,1002,MERGED,1,1,0,5.7747222222222225,1511,2,0
kamranahmedse/developer-roadmap,1003,MERGED,1,8,1,12.988888888888889,812,2,0
kamranahmedse/developer-roadmap,1004,MERGED,1,7,1,6.9075,1114,2,0
kamranahmedse/developer-roadmap,1005,CLOSED,1,19,1,313.12305555555554,967,2,1
kamranahmedse/developer-roadmap,1008,MERGED,1,10,1,17.648611111111112,66,2,0
kamranahmedse/developer-roadmap,1016,CLOSED,1,151,64,4732.963055555556,2249,2,1
kamranahmedse/developer-roadmap,1044,MERGED,1,10,1,124.95611111111111,66,2,0
kamranahmedse/developer-roadmap,1045,MERGED,1,9,1,124.62833333333333,66,2,0
kamranahmedse/developer-roadmap,1089,CLOSED,1,1,0,1001.3261111111111,994,3,1
kamranahmedse/developer-roadmap,1091,MERGED,1,7,1,24.089166666666667,66,2,0
kamranahmedse/developer-roadmap,1093,MERGED,1,8,1,1.8055555555555556,66,2,0
kamranahmedse/developer-roadmap,1094,MERGED,1,8,1,2.316666666666667,66,2,0
kamranahmedse/developer-roadmap,1098,MERGED,1,8,1,10.063333333333333,66,2,0
kamranahmedse/developer-roadmap,1099,MERGED,1,16,1,336.9427777777778,844,2,0
kamranahmedse/developer-roadmap,1106,MERGED,1,7,1,120.49416666666667,812,2,0
kamranahmedse/developer-roadmap,1107,MERGED,1,7,1,192.5986111111111,66,2,0
kamranahmedse/developer-roadmap,1111,MERGED,1,9,1,101.05055555555556,66,2,0
kamranahmedse/developer-roadmap,1112,MERGED,1,12,1,100.43805555555555,612,2,0
kamranahmedse/developer-roadmap,1116,MERGED,1,8,1,6.388888888888889,68,2,0
kamranahmedse/developer-roadmap,1127,MERGED,1,6,1,63.76777777777778,812,2,0
kamranahmedse/developer-roadmap,1130,MERGED,1,8,1,41.435,66,2,0
kamranahmedse/developer-roadmap,1131,MERGED,1,10,1,30.648055555555555,794,2,0
kamranahmedse/developer-roadmap,1133,MERGED,1,8,1,16.941111111111113,64,2,0
kamranahmedse/developer-roadmap,1134,MERGED,1,7,1,2.535277777777778,66,2,0
kamranahmedse/developer-roadmap,1136,MERGED,1,8,1,73.03083333333333,839,2,0
kamranahmedse/developer-roadmap,1137,MERGED,1,6,1,72.85138888888889,837,2,0
kamranahmedse/developer-roadmap,1138,MERGED,1,9,1,72.12555555555555,812,2,0
kamranahmedse/developer-roadmap,1140,MERGED,1,8,1,7.269166666666667,812,2,0
kamranahmedse/developer-roadmap,1141,MERGED,1,7,1,45.18972222222222,64,2,0
kamranahmedse/developer-roadmap,1146,MERGED,1,8,1,7.906944444444444,66,2,0
kamranahmedse/developer-roadmap,1149,MERGED,1,9,1,89.38305555555556,64,2,0
kamranahmedse/developer-roadmap,1161,MERGED,0,0,0,335.20416666666665,812,2,0
kamranahmedse/developer-roadmap,1169,MERGED,1,2,0,236.45888888888888,833,2,0
kamranahmedse/developer-roadmap,1182,MERGED,1,6,0,45.42,895,2,0
kamranahmedse/developer-roadmap,1188,MERGED,1,7,1,17.495277777777776,63,2,0
kamranahmedse/developer-roadmap,1191,MERGED,1,7,1,13.526388888888889,65,2,0
kamranahmedse/developer-roadmap,1194,MERGED,1,7,1,19.754722222222224,65,2,0
kamranahmedse/developer-roadmap,1196,MERGED,1,6,1,3289.8683333333333,860,2,0
kamranahmedse/developer-roadmap,1203,CLOSED,1,8,1,1517.49,65,2,0
kamranahmedse/developer-roadmap,1204,MERGED,1,1,0,3210.077222222222,726,3,0
kamranahmedse/developer-roadmap,1205,MERGED,1,13,1,721.3138888888889,814,2,0
kamranahmedse/developer-roadmap,1208,MERGED,1,9,1,591.415,65,2,0
kamranahmedse/developer-roadmap,1210,MERGED,1,7,1,504.9822222222222,812,2,0
kamranahmedse/developer-roadmap,1217,CLOSED,7,11,11,17.43638888888889,495,3,1
kamranahmedse/developer-roadmap,1219,MERGED,3,20,3,375.25055555555554,1033,3,1
